,season,home,homegoals,away,awaygoals
6117,['2014-2015'],Aston Villa,0,Sunderland,0
6118,['2014-2015'],Hull,0,Leicester,1
6119,['2014-2015'],Manchester City,2,Burnley,2
6120,['2014-2015'],QPR,0,Crystal Palace,0
6121,['2014-2015'],Stoke,2,West Brom,0
6122,['2014-2015'],West Ham,1,Arsenal,2
6123,['2014-2015'],Southampton,1,Chelsea,1
6124,['2014-2015'],Tottenham,0,Manchester Utd,0
6125,['2014-2015'],Arsenal,4,West Brom,1
6126,['2014-2015'],Aston Villa,0,Burnley,1
6127,['2014-2015'],Chelsea,3,Sunderland,1
6128,['2014-2015'],Crystal Palace,1,Swansea,0
6129,['2014-2015'],Everton,0,Tottenham,1
6130,['2014-2015'],Hull,0,Manchester Utd,0
6131,['2014-2015'],Leicester,5,QPR,1
6132,['2014-2015'],Manchester City,2,Southampton,0
6133,['2014-2015'],Newcastle,2,West Ham,0
